CustomerID|CustomerName|Address1|Address2|City|State|PostalCode
"Manheim Medical Supply Inc|John Coyle|Manheim Medical Supply Inc|13 N Main St"|Manheim Medical Supply Inc|13 N Main St|||PA|17545-1503
"Maple Manor HFA|Lisa Witt|Maple Manor HFA|Po Box 45"|Maple Manor HFA|Po Box 45|||NY|13142
"Marchand Manor Assisted Living|Lisa Witt|Marchand Manor Assisted Living|121 Main St"|Marchand Manor Assisted Living|121 Main St|||NY|13459
"Marian Care|Lisa Witt|Marian Care|825 East Gate Blvd Suite 101B"|Marian Care|825 East Gate Blvd Suite 101B|||NJ|11530
"Marion Manor|Shaina Pineiro|Marion Manor|5345 Marian Lane"|Marion Manor|5345 Marian Lane|||VA|23462
"Mark IV Enterprises|Ted Ruff|Legacy at Maiden Park|749 Maiden Lane"|Legacy at Maiden Park|749 Maiden Lane|||NY|14615-1229
"Mark IV Enterprises|Ted Ruff|Mark IV Enterprises|301 Exchange Blvd"|Mark IV Enterprises|301 Exchange Blvd|||NY|14608
"Mark IV Enterprises|Ted Ruff|Grand Vie Assisted Living|100 Village Wood Lane"|Grand Vie Assisted Living|100 Village Wood Lane|||NY|14526
"Mark IV Enterprises|Ted Ruff|Legacy Village Wood|100 Village Wood Ln"|Legacy Village Wood|100 Village Wood Ln|||NY|14526
"Mark IV Enterprises|Ted Ruff|Legacy Clover Blossom|100 Mcauley Dr"|Legacy Clover Blossom|100 Mcauley Dr|||NY|14610
"Mark IV Enterprises|Ted Ruff|Legacy Fairways|681 High St"|Legacy Fairways|681 High St|||NY|14564
"Mark IV Enterprises|Ted Ruff|Legacy Park Crescent|1000 Providence Circle"|Legacy Park Crescent|1000 Providence Circle|||NY|14616
"Mark IV Enterprises|Ted Ruff|Legacy Parklands|2000 Park Creek Ln"|Legacy Parklands|2000 Park Creek Ln|||NY|14428
"Mark IV Enterprises|Ted Ruff|Legacy Cranberry Landing|300 Cranberry Landing Dr"|Legacy Cranberry Landing|300 Cranberry Landing Dr|||NY|14609
"Mark IV Enterprises|Ted Ruff|Legacy Willow Pond|40 Willow Pond Way"|Legacy Willow Pond|40 Willow Pond Way|||NY|14526
"Mark IV Enterprises|Ted Ruff|Legacy Erie Station|1545 Erie Station Rd"|Legacy Erie Station|1545 Erie Station Rd|||NY|14467
"Mary Cariola Children's Center|Lisa Witt|Mary Cariola Children's Center|1000 Elmwood Ave"|Mary Cariola Children's Center|1000 Elmwood Ave|||NY|14620
"Mary Cariola Children's Center|Lisa Witt|Bailey Road Residence V - MCCC|700 Bailey Rd"|Bailey Road Residence V - MCCC|700 Bailey Rd|||NY|14586
"Mary Cariola Children's Center|Lisa Witt|Browncroft Blvd Residence I - MCCC|2575 Browncroft Blvd"|Browncroft Blvd Residence I - MCCC|2575 Browncroft Blvd|||NY|14625
"Mary Cariola Children's Center|Lisa Witt|English Road (Residence Ii) - Mccc Residences|2245 English Rd"|English Road (Residence Ii) - Mccc Residences|2245 English Rd|||NY|14616
"Mary Cariola Children's Center|Lisa Witt|Kreag Rd Residence III - MCCC|6239 Pittsford-Palmyra Rd"|Kreag Rd Residence III - MCCC|6239 Pittsford-Palmyra Rd|||NY|14450
"Masonic Villages of Elizabethtown|John Coyle|Masonic Villages of Elizabethtown|One Masonic Drive"|Masonic Villages of Elizabethtown|One Masonic Drive|||PA|17022
"Mavado Management, LLC|John Coyle|Mavado Management, LLC|15 Oberlin Avenue
Ste 5"|Mavado Management, LLC|"15 Oberlin Avenue
Ste 5"|||NY|08701
"Maxim Management - Cheektowaga|Ted Ruff|Maxim Management - Cheektowaga|3085 Harlem Rd - Ste 350"|Maxim Management - Cheektowaga|3085 Harlem Rd - Ste 350|||NY|14225
"McPeak's Adult Home|Lisa Witt|McPeak's Adult Home|286 N Ocean Ave"|McPeak's Adult Home|286 N Ocean Ave|||NY|11772
"MD Buying Group|John Coyle|MD Buying Group|223 Stirling Road
Unit E"|MD Buying Group|"223 Stirling Road
Unit E"|||NJ|07059
"MDC Medical Campus|John Coyle|MDC Medical Campus|950 Northwest 20th Street"|MDC Medical Campus|950 Northwest 20th Street|||FL|33127
"Meals on Wheels of Chemung County Inc|Lisa Witt|Meals on Wheels of Chemung County Inc|409 Williams Street"|Meals on Wheels of Chemung County Inc|409 Williams Street|||NY|14901
"Meals on Wheels of WNY|Ted Ruff|Meals on Wheels of WNY|100 James Casey Dr E"|Meals on Wheels of WNY|100 James Casey Dr E|||NY|14206
"Messiah Lifeways|John Coyle|Messiah Lifeways|100 Mount Allen Drive"|Messiah Lifeways|100 Mount Allen Drive|||PA|17055
"Mobile Healthcare Partners|Ted Ruff|Mobile Primary Care Clinic|40 La Riviere Drive, Ste 140"|Mobile Primary Care Clinic|40 La Riviere Drive, Ste 140|||NY|14202
"Mobile Healthcare Partners|Ted Ruff|Mobile Physicians Services|40 La Riviere Drive, Ste. 140"|Mobile Physicians Services|40 La Riviere Drive, Ste. 140|||NY|14202
"Mobile Healthcare Partners|Ted Ruff|Mobile Healthcare Partners|40 La Riviere Drive, Ste. 140"|Mobile Healthcare Partners|40 La Riviere Drive, Ste. 140|||NY|14202
"Mohawk Valley Health Care Center|Lisa Witt|Mohawk Valley Health Care Center|99 6th Ave"|Mohawk Valley Health Care Center|99 6th Ave|||NY|13357
"Monroe Community Hospital|Ted Ruff|Monroe Community Hospital|435 E Henrietta Rd"|Monroe Community Hospital|435 E Henrietta Rd|||NY|14620
"Monroe County Medical Society|Lisa Witt|Monroe County Medical Society|132 Allen Creek Rd"|Monroe County Medical Society|132 Allen Creek Rd|||NY|14618
"Morgan Estates|Lisa Witt|Morgan Estates Senior Apartments LLC|4339 Clear View Dr"|Morgan Estates Senior Apartments LLC|4339 Clear View Dr|||NY|14454
"Morgan Estates|Lisa Witt|Morgan Estates|4588 Morgan View Rd"|Morgan Estates|4588 Morgan View Rd|||NY|14454
"Morning Star Pharmacy|John Coyle|Morning Star Pharmacy|515 E Landis Ave"|Morning Star Pharmacy|515 E Landis Ave|||NJ|08360
"Mountain Dermatology Specialists|Ted Ruff|Mountain Dermatology Specialists|105 Edwards Village Boulevard, Suite G211"|Mountain Dermatology Specialists|105 Edwards Village Boulevard, Suite G211|||CO|81632
"Mountain Valley Manor Adult Home|Lisa Witt|Mountain Valley Manor Adult Home|397 Wilbur Ave"|Mountain Valley Manor Adult Home|397 Wilbur Ave|||NY|12401
"Mount St Mary's Hospital|Tony DelVecchio|Mount St Mary's Hospital|5300 Military Rd"|Mount St Mary's Hospital|5300 Military Rd|||NY|14092
"Nascentia Health|Lisa Witt|Nascentia Health|1050 W Genesee St"|Nascentia Health|1050 W Genesee St|||NY|13204
"Nascentia Health|Lisa Witt|Independent Health Care Services, Inc|1050 W Genesee St"|Independent Health Care Services, Inc|1050 W Genesee St|||NY|13204
"Nascentia Health|Lisa Witt|CCH Home Care And Palliative Services, Inc|1050 W Genesee St"|CCH Home Care And Palliative Services, Inc|1050 W Genesee St|||NY|13204
"Nascentia Health|Lisa Witt|Home Aides of Central New York Inc|1050 W Genesee St"|Home Aides of Central New York Inc|1050 W Genesee St|||NY|13204
"NAZARETH ACADEMY CONVENT|Lisa Witt|NAZARETH ACADEMY CONVENT|16 LAKEVIEW PK"|NAZARETH ACADEMY CONVENT|16 LAKEVIEW PK|||NY|14613
"New Falls Home|Lisa Witt|New Falls Home|111 Schuyler St"|New Falls Home|111 Schuyler St|||NY|14685
"Newfane Rehabilitation and Homecare|Ted Ruff|Newfane Rehabilitation and Homecare|2709 Transit Rd"|Newfane Rehabilitation and Homecare|2709 Transit Rd|||NY|14108
"New Mark Development Co.|Lisa Witt|New Mark Development Co.|301 Exchange Blvd."|New Mark Development Co.|301 Exchange Blvd.|||NY|14608
"New Roc Rehab|Ted Ruff|New Roc Rehab|1335 Portland Ave"|New Roc Rehab|1335 Portland Ave|||NY|14621
"New Vitae Wellness and Recovery|John Coyle|Quakertown House|219 E Broad St"|Quakertown House|219 E Broad St|||PA|18951
"New Vitae Wellness and Recovery|John Coyle|New Vitae Wellness and Recovery|5201 Saint Joseph Rd
PO Box 1001"|New Vitae Wellness and Recovery|"5201 Saint Joseph Rd
PO Box 1001"|||PA|18060
"New Vitae Wellness and Recovery|John Coyle|Mount Trexler Manor|5201 Saint Joseph Rd Po Box 1001"|Mount Trexler Manor|5201 Saint Joseph Rd Po Box 1001|||PA|18060
"New Vitae Wellness and Recovery|John Coyle|New Vitae Wellness and Recovery - Pathways|138 E Broad St"|New Vitae Wellness and Recovery - Pathways|138 E Broad St|||PA|18951
"New Vitae Wellness and Recovery|John Coyle|New Vitae Wellness and Recovery Center|16 South Main St"|New Vitae Wellness and Recovery Center|16 South Main St|||PA|18951
"New Vitae Wellness and Recovery|John Coyle|New Vitae Wellness and Recovery|5644  Walnut Street"|New Vitae Wellness and Recovery|5644  Walnut Street|||NY|19139-3920
"New Vitae Wellness and Recovery|John Coyle|New Vitae-The Mitchell Clinic|555 Harrison Street"|New Vitae-The Mitchell Clinic|555 Harrison Street|||PA|1804-2339
"Niagara Falls Memorial Medical Center|Tony DelVecchio|Niagara Falls Memorial Medical Center|621 Tenth St"|Niagara Falls Memorial Medical Center|621 Tenth St|||NY|14302
"Niagara Falls Memorial Medical Center|Ted Ruff|Schoellkopf Health Center|621 Tenth St"|Schoellkopf Health Center|621 Tenth St|||NY|14302
"Niagara Lutheran Health System|Ted Ruff|Greenfield Health & Rehab Center|5949 Broadway"|Greenfield Health & Rehab Center|5949 Broadway|||NY|14086
"Niagara Lutheran Health System|Ted Ruff|Greenfield Court - Manor|5951-5953 Broadway"|Greenfield Court - Manor|5951-5953 Broadway|||NY|14086
"Niagara Lutheran Health System|Ted Ruff|Niagara Lutheran Health System|5959 Broadway"|Niagara Lutheran Health System|5959 Broadway|||NY|14086
"Niagara Lutheran Health System|Ted Ruff|Greenfield Terrace|5979 Broadway"|Greenfield Terrace|5979 Broadway|||NY|14086
"Nicholas H Noyes Memorial Hospital|Tony DelVecchio|Nicholas H Noyes Memorial Hospital|111 Clara Barton St"|Nicholas H Noyes Memorial Hospital|111 Clara Barton St|||NY|14437
"North Area Meals on Wheels|Lisa Witt|North Area Meals on Wheels|413 Church St"|North Area Meals on Wheels|413 Church St|||NY|13212
"Northbrook Heights Home for Adults|Lisa Witt|Northbrook Heights Home for Adults|170 Murray St"|Northbrook Heights Home for Adults|170 Murray St|||NY|13021
"Northeast Medical Products Inc|Lisa Witt|Northeast Medical Products Inc|520 Boston Post Rd"|Northeast Medical Products Inc|520 Boston Post Rd|||CT|06475
"Northern Star Medical|Lisa Witt|Northern Star Medical|20 Finn Rd"|Northern Star Medical|20 Finn Rd|||NY|14467
"Northwoods at Riverview Manor|Lisa Witt|Northwoods at Riverview Manor|510 5th Ave"|Northwoods at Riverview Manor|510 5th Ave|||NY|13827
"Nu-Life Medical Equipment|Lisa Witt|Nu-Life Medical Equipment|7300 Pittsford Palmyra Rd"|Nu-Life Medical Equipment|7300 Pittsford Palmyra Rd|||NY|14450
"Nunn's Home Medical Equipment|Lisa Witt|Nunn's Home Medical Equipment|1340 Floyd Ave"|Nunn's Home Medical Equipment|1340 Floyd Ave|||NY|13440
"NYSARC, Inc.- Cattaragus County Chapter|Ted Ruff|NYSARC, Inc.- Cattaragus County Chapter|1439 Buffalo Street"|NYSARC, Inc.- Cattaragus County Chapter|1439 Buffalo Street|||NY|14760
"NY Spine & Wellness Center|Ted Ruff|NY Anesthesiology Medical Specialties|5719 Widewaters Pkwy- 2nd Fl"|NY Anesthesiology Medical Specialties|5719 Widewaters Pkwy- 2nd Fl|||NY|13214
"NYS Veterans Home at Batavia|Ted Ruff|NYS Veterans Home at Batavia|220 Richmond Ave"|NYS Veterans Home at Batavia|220 Richmond Ave|||NY|14020
"NYS Veterans Home at Oxford|Lisa Witt|NYS Veterans Home at Oxford|4207 State Highway 220"|NYS Veterans Home at Oxford|4207 State Highway 220|||NY|13830
"Oakland Living Center|Shaina Pineiro|Oakland Living Center|704 Poors ford Road"|Oakland Living Center|704 Poors ford Road|||NC|28139
"Oceanside Care Center|Lisa Witt|Oceanside Care Center|2914 Lincoln Ave"|Oceanside Care Center|2914 Lincoln Ave|||NY|11572
"Omni Medical Group|Lisa Witt|Omni Medical Group|1274 49th St"|Omni Medical Group|1274 49th St|||NY|11219
"Oneida Healthcare|Tony DelVecchio|Oneida Healthcare|321 Genesee St."|Oneida Healthcare|321 Genesee St.|||NY|13421
"Ontario ARC|Lisa Witt|Ontario ARC|3071 County Complex Dr"|Ontario ARC|3071 County Complex Dr|||NY|14424
"Ontario Centers for Rehab and Healthcare|Lisa Witt|Ontario Centers for Rehab and Healthcare|3062 County Complex Dr"|Ontario Centers for Rehab and Healthcare|3062 County Complex Dr|||NY|14424
"Ontario County Nutrition Kitchen|Lisa Witt|Ontario County Nutrition Kitchen|3045 County Complex Drive"|Ontario County Nutrition Kitchen|3045 County Complex Drive|||NY|14424
"Open Door Family Medical Center|Ted Ruff|Open Door Family Medical Center|2 Church Street"|Open Door Family Medical Center|2 Church Street|||NY|10562
"Open Door Family Medical Center|John Coyle|Open Door Family Medical Centers Mount Kisco|30 West Main Street"|Open Door Family Medical Centers Mount Kisco|30 West Main Street|||NY|10549
"Open MRI of Olean|Lisa Witt|Twin Tiers Laser and Botox Center|419 N 8th St"|Twin Tiers Laser and Botox Center|419 N 8th St|||NY|14760
"Ophthalmology Associates of WNY|Ted Ruff|Ophthalmology Associates of WNY|6333 Main Street"|Ophthalmology Associates of WNY|6333 Main Street|||NY|14221
"Optimal U|Lisa Witt|Optimal U|2428 Professional Drive
Suite 400"|Optimal U|"2428 Professional Drive
Suite 400"|||CA|95661
"Orchard Heights Inc|Ted Ruff|Orchard Heights Inc|5200 Chestnut Ridge Rd"|Orchard Heights Inc|5200 Chestnut Ridge Rd|||NY|14127
"Orchard Manor Residential HCF|Ted Ruff|Orchard Manor Residential HCF|600 Bates Rd"|Orchard Manor Residential HCF|600 Bates Rd|||NY|14103
"Orleans Community Health Center - Ohio Street|Ted Ruff|Orleans Community Health Center - Ohio Street|200 Ohio St"|Orleans Community Health Center - Ohio Street|200 Ohio St|||NY|14103
"Orleans Community Health Center - Rt 31|Tony DelVecchio|Orleans Community Health Center - Rt 31|14789 Rte 31"|Orleans Community Health Center - Rt 31|14789 Rte 31|||NY|14411
"Orleans Community Health Residential Care Facility|Ted Ruff|Orleans Community Health Residential Care Facility|200 Ohio Street"|Orleans Community Health Residential Care Facility|200 Ohio Street|||NY|14103
"Orleans County Chapter NYSARC Inc|Ted Ruff|ARC of Orleans County|16 E Academy"|ARC of Orleans County|16 E Academy|||NY|14411
"Orleans County Chapter NYSARC Inc|Lisa Witt|ARC of Orleans County - South Main|243 South Main St"|ARC of Orleans County - South Main|243 South Main St|||NY|14411
"Orleans County Health Department|Lisa Witt|Orleans County Health Department|14012 Rte 31 W"|Orleans County Health Department|14012 Rte 31 W|||NY|14411
"Our Home Wares Creek|Shaina Pineiro|Our Home Wares Creek|1725 Manatee Avenue West"|Our Home Wares Creek|1725 Manatee Avenue West|||FL|34205
"Our Lady of Fatima Shrine|Peter Knappen|Our Lady of Fatima Shrine|1023 Swann Rd"|Our Lady of Fatima Shrine|1023 Swann Rd|||NY|14174
"Our Lady of Peace LTC|Ted Ruff|Our Lady of Peace LTC|5285 Lewiston Rd"|Our Lady of Peace LTC|5285 Lewiston Rd|||NY|14092
"Palladian Health LLC|Ted Ruff|Palladian Health LLC|2732 Transit Rd"|Palladian Health LLC|2732 Transit Rd|||NY|14224
"Palm Health|Lisa Witt|Palm Health|328 Beach 9th St"|Palm Health|328 Beach 9th St|||MA|2053
"Park Creek St. Peregrine Chapel|Lisa Witt|Park Creek St. Peregrine Chapel|410 Mill St"|Park Creek St. Peregrine Chapel|410 Mill St|||NY|14221
"Parkwood Heights|Lisa Witt|Parkwood Heights|1340 Parkwood"|Parkwood Heights|1340 Parkwood|||NY|14502
"Pathways Community Support Services|Ted Ruff|Pathways Community Support Services|803 Violet Avenue"|Pathways Community Support Services|803 Violet Avenue|||NY|12538
"PAZ  Healthcare Management|Ted Ruff|Crestview Manor ALP|150 Old Saw Mill River Road"|Crestview Manor ALP|150 Old Saw Mill River Road|||NY|10532-1515
"PAZ  Healthcare Management|Ted Ruff|Dutchess Care|186 Washington Street"|Dutchess Care|186 Washington Street|||NY|12601
"PAZ  Healthcare Management|Ted Ruff|PAZ  Healthcare Management|32 Pine Tree Drive"|PAZ  Healthcare Management|32 Pine Tree Drive|||NY|12603
"PAZ  Healthcare Management|Ted Ruff|Avalon Assisted Living and Wellness Center|1629 Route 376"|Avalon Assisted Living and Wellness Center|1629 Route 376|||NY|12590
"PAZ  Healthcare Management|Ted Ruff|Golden Care|32 Pine Tree Drive"|Golden Care|32 Pine Tree Drive|||NY|12603-5224
"PAZ  Healthcare Management|Ted Ruff|Pathways Community Support Services, Inc.|32 Pine Tree Drive"|Pathways Community Support Services, Inc.|32 Pine Tree Drive|||NY|12603-5224
"Penfield Obstetrics & Gynecology, LLC|Ted Ruff|Penfield Obstetrics & Gynecology - Farmington|1520 Route 332"|Penfield Obstetrics & Gynecology - Farmington|1520 Route 332|||NY|14425
"Penfield Obstetrics & Gynecology, LLC|Ted Ruff|Penfield Obstetrics & Gynecology, LLC|43 Willow Pond Way
Ste. 200"|Penfield Obstetrics & Gynecology, LLC|"43 Willow Pond Way
Ste. 200"|||NY|14526
"Peregrine's Landing|Ted Ruff|Peregrine's Landing|575 Cayuga Creek Rd"|Peregrine's Landing|575 Cayuga Creek Rd|||NY|14227
"Peregrine's Landing at Orchard Park|Ted Ruff|Peregrine's Landing at Orchard Park|101 Sterling Dr"|Peregrine's Landing at Orchard Park|101 Sterling Dr|||NY|14217
"Perinatal Network of Monroe County|Peter Knappen|Perinatal Network of Monroe County|693 East Ave, Ste 200"|Perinatal Network of Monroe County|693 East Ave, Ste 200|||NY|14607
"Phoenix Senior Living|Shaina Pineiro|The Bluffs at Greystone|6328 Farley Ln"|The Bluffs at Greystone|6328 Farley Ln|||AL|35242
"Phoenix Senior Living|Shaina Pineiro|Madison Crossings|11222 County Line Road"|Madison Crossings|11222 County Line Road|||AL|35758
"Phoenix Senior Living|Shaina Pineiro|The Phoenix at Estero|10251 Arcos Ave"|The Phoenix at Estero|10251 Arcos Ave|||FL|33928
"Phoenix Senior Living|Shaina Pineiro|The Phoenix at Albany|1721 Beattie Rd"|The Phoenix at Albany|1721 Beattie Rd|||GA|31721
"Phoenix Senior Living|Shaina Pineiro|Addington Place of Alpharetta|762 N Main St"|Addington Place of Alpharetta|762 N Main St|||GA|30009
"Phoenix Senior Living|Shaina Pineiro|The Phoenix at Union Hill|9651 Union Hill Road"|The Phoenix at Union Hill|9651 Union Hill Road|||GA|30115
"Phoenix Senior Living|Shaina Pineiro|The Phoenix at James Creek|90 Ruth Lane"|The Phoenix at James Creek|90 Ruth Lane|||GA|30041
"Phoenix Senior Living|Shaina Pineiro|The Pearl at Dallas|100 Westminster Court"|The Pearl at Dallas|100 Westminster Court|||GA|30132
"Phoenix Senior Living|Shaina Pineiro|The Phoenix at Dunwoody|4484 N Shallowford Rd"|The Phoenix at Dunwoody|4484 N Shallowford Rd|||GA|30338
"Phoenix Senior Living|Shaina Pineiro|Hope Center Memory Care|355 Brandywine Blvd"|Hope Center Memory Care|355 Brandywine Blvd|||GA|30214
"Phoenix Senior Living|Shaina Pineiro|The Phoenix at Braselton|1949 Friendship Road"|The Phoenix at Braselton|1949 Friendship Road|||GA|30542
"Phoenix Senior Living|Shaina Pineiro|The Phoenix at Lake Lanier|2601 Thompson Bridge Rd"|The Phoenix at Lake Lanier|2601 Thompson Bridge Rd|||GA|30501
"Phoenix Senior Living|Shaina Pineiro|Addington Place of Johns Creek|5050 Kimball Bridge Rd"|Addington Place of Johns Creek|5050 Kimball Bridge Rd|||GA|30005
"Phoenix Senior Living|Shaina Pineiro|Johnson Ferry Senior Living|9 Sherwood Ln SE"|Johnson Ferry Senior Living|9 Sherwood Ln SE|||GA|30067
"Phoenix Senior Living|Shaina Pineiro|Addington Place at the Mills|550 Barrington Dr"|Addington Place at the Mills|550 Barrington Dr|||GA|30075
"Phoenix Senior Living|Shaina Pineiro|The Phoenix at Roswell|11725 Pointe Pl"|The Phoenix at Roswell|11725 Pointe Pl|||GA|30076
"Phoenix Senior Living|Shaina Pineiro|The Phoenix at Tucker|2060 Idlewood Rd"|The Phoenix at Tucker|2060 Idlewood Rd|||GA|30084
"Phoenix Senior Living|Shaina Pineiro|Lake Joy Assisted Living|100 Lake Crossing Dr"|Lake Joy Assisted Living|100 Lake Crossing Dr|||GA|31088
"Phoenix Senior Living|Shaina Pineiro|The Pearl at Jamestown|14443 Perkins Rd."|The Pearl at Jamestown|14443 Perkins Rd.|||LA|70810
